106-4-3-A_2 	0.391755	0.336083	0.426929	0.328374	0.355112	0.328804	0.332739	0.337075	0.403858	0.402888	0.365186	0.378608	0.349900	0.363340	0.403434	0.337029	0.348272	0.417266	0.367977	0.353754	0.365898	0.356941	0.312376	0.369623	0.358002	0.331078	0.374689	0.339382	0.330903	0.392772	0.365240	0.368948	0.348822	0.399734	0.330730	0.349231	0.314106	0.386424	0.408883	0.351144	0.368803	0.388244	0.359388	0.324374	0.329638	0.338013	0.375271	0.373523	0.391098	0.355735	0.000000	0.342304	0.308736	0.387889	0.394981	0.373803	0.346790	0.415262	0.382847	0.400421	0.343649	0.359023	0.348129	0.345784	0.386418	0.354008	0.357220	0.362494	0.336054	0.387859	0.364006	0.387891	0.372884	0.320852	0.397378	0.401687	0.393675	0.363828	0.372381	0.373639	0.352274	0.320671	0.366743	0.337463	0.339643	0.339575	0.349478	0.363145	0.322029	0.350992	0.396130	0.391337	0.425202	0.344614	0.360148	0.348300	0.374854	0.398450	0.375498	0.315988	0.349496	0.394281	0.398602	0.359486	0.303206	0.370075	0.382984	0.378388	0.382720	0.344747	0.407827	0.394850	0.340630	0.366061	0.437888	0.371730	0.340384	0.390927	0.360555	0.334815	0.380823	0.389399	0.410964	0.342024	0.372601	0.362343	0.397168	0.378563	0.386432	0.350080	0.371638	0.326421	0.324236	0.378042	0.360856	0.385249	0.349069	0.102706	0.337347	0.289746	0.347442	0.375311	0.355223	0.389310	0.372497	0.326778	0.385990	0.363338	0.335292	0.402935	0.350267	0.345928	0.410849	0.389280	0.390370	0.366608	0.331246	0.339758	0.384085	0.363884	0.361947	0.362343	0.398637	0.378676	0.397270	0.324994	0.357815	0.328507	0.407338	0.388563	0.318991	0.323503	0.298974	0.364495	0.348219	0.330158	0.245331	0.325610	0.348382	0.381741	0.372945	0.403746	0.358086	0.352437	0.370627	0.340604	0.416702	0.358626	0.349300	0.392956	0.399776	0.409000	0.429844	0.335912	0.376822	0.388907	0.401509	0.300422	0.384820	0.394806	0.305498	0.415450	0.380612	0.354029	0.341502	0.416125	0.273970	0.351339	0.340329	0.382827	0.358814	0.344171	0.379364	0.341212	0.379457	0.338903	0.401329	0.373566	0.332096	0.344183	0.395613	0.343529	0.355868	0.389345	0.368215	0.345644	0.349664	0.365463	0.355341	0.348160	0.368456	0.387153	0.320962	0.343217	0.388504	0.343465	0.406623	0.322262	0.401592	0.368471	0.353641	0.383110	0.365779	0.366315	0.365988	0.359213	0.356053	0.339489	0.331996	0.321870	0.414208	0.351559	0.394522	0.424887	0.359180
106-3-3T    	0.376666	0.365924	0.394284	0.363156	0.349155	0.381156	0.365942	0.364974	0.406360	0.421974	0.364482	0.385104	0.405991	0.369625	0.392614	0.390638	0.317945	0.401783	0.383972	0.415068	0.366298	0.390851	0.358661	0.312612	0.398082	0.353955	0.356265	0.366176	0.347843	0.372527	0.371212	0.396705	0.386918	0.422168	0.353944	0.332384	0.379369	0.387501	0.387793	0.312087	0.359968	0.373894	0.435488	0.345106	0.352528	0.418211	0.387640	0.302718	0.394760	0.357271	0.342304	0.000000	0.321286	0.377185	0.437825	0.395716	0.392528	0.410996	0.414519	0.376894	0.384596	0.361330	0.333149	0.406147	0.340348	0.404049	0.388827	0.430576	0.311749	0.430992	0.324313	0.375569	0.376086	0.338825	0.391846	0.395207	0.413662	0.395959	0.370496	0.362808	0.361281	0.357064	0.409620	0.411312	0.364214	0.379566	0.390289	0.360926	0.373297	0.389178	0.416772	0.429424	0.404450	0.407842	0.370564	0.364632	0.394555	0.412014	0.382848	0.355222	0.385709	0.383236	0.347844	0.413482	0.335930	0.386701	0.416379	0.396898	0.402114	0.385544	0.415216	0.360547	0.363516	0.369146	0.403846	0.389650	0.384816	0.390080	0.436368	0.403161	0.384359	0.368527	0.429287	0.345068	0.394802	0.394066	0.384939	0.360252	0.394335	0.409189	0.432033	0.367567	0.334455	0.390158	0.312340	0.433201	0.367163	0.347587	0.370701	0.371278	0.365353	0.353022	0.403836	0.383897	0.404796	0.360341	0.367922	0.335182	0.356043	0.418123	0.321454	0.342375	0.457385	0.403107	0.402165	0.360696	0.399591	0.359315	0.415263	0.429144	0.368787	0.346165	0.358438	0.420748	0.414722	0.369373	0.345288	0.334852	0.371366	0.380995	0.345139	0.309550	0.332511	0.427492	0.426857	0.356437	0.354832	0.372788	0.380414	0.398478	0.350013	0.420538	0.337616	0.392979	0.429283	0.347941	0.381180	0.394905	0.400520	0.399214	0.401551	0.397891	0.377964	0.346968	0.311611	0.357125	0.392522	0.367251	0.392995	0.412236	0.342623	0.395116	0.375724	0.385265	0.351532	0.445187	0.356231	0.341433	0.384721	0.414785	0.375118	0.370457	0.358000	0.364815	0.357229	0.341240	0.385453	0.393532	0.354308	0.377059	0.361147	0.320910	0.367045	0.379945	0.380594	0.370845	0.363912	0.398131	0.364136	0.352131	0.393141	0.352267	0.344747	0.332323	0.383784	0.358676	0.436680	0.325623	0.419611	0.365485	0.372772	0.433582	0.402531	0.335227	0.390487	0.346430	0.380975	0.366553	0.332561	0.358302	0.425960	0.445538	0.411148	0.392132	0.391084
106-7-1-T   	0.296324	0.318806	0.316925	0.252805	0.245353	0.271958	0.287628	0.295976	0.369439	0.421972	0.283649	0.307342	0.268666	0.318381	0.340645	0.306039	0.272738	0.325786	0.320884	0.274732	0.276187	0.277298	0.184282	0.260338	0.273413	0.269767	0.302477	0.277330	0.314366	0.354841	0.274033	0.309125	0.282341	0.301711	0.315751	0.171203	0.316066	0.253175	0.294294	0.263321	0.255858	0.302460	0.313731	0.299643	0.293935	0.264735	0.280168	0.308982	0.341154	0.207143	0.308736	0.321286	0.000000	0.285761	0.314646	0.313330	0.296225	0.351104	0.313029	0.317505	0.261866	0.231127	0.258103	0.277764	0.316293	0.333788	0.260709	0.305702	0.272683	0.384708	0.275256	0.279126	0.355033	0.268124	0.291383	0.309837	0.328617	0.212756	0.337817	0.282602	0.289977	0.280206	0.295629	0.318227	0.301247	0.293000	0.298511	0.269237	0.235330	0.274428	0.373581	0.316676	0.297924	0.280535	0.260032	0.272202	0.320187	0.385963	0.288335	0.163163	0.277732	0.381527	0.326365	0.276681	0.205820	0.297837	0.295669	0.316094	0.301210	0.279182	0.397697	0.305770	0.268210	0.264463	0.388199	0.364271	0.273444	0.346668	0.299688	0.300361	0.360853	0.295316	0.312068	0.289112	0.309830	0.287288	0.317743	0.274480	0.289685	0.307511	0.313018	0.261746	0.306766	0.325978	0.277750	0.336574	0.252494	0.297987	0.288610	0.269441	0.298246	0.269341	0.280843	0.361840	0.330206	0.284484	0.315640	0.291438	0.270992	0.317680	0.326668	0.296411	0.383789	0.348490	0.320464	0.288978	0.282495	0.295888	0.318887	0.304937	0.268786	0.323701	0.273494	0.277382	0.342252	0.259926	0.303505	0.275329	0.271506	0.335415	0.264817	0.205738	0.200262	0.282032	0.293844	0.200917	0.255908	0.192462	0.250572	0.287556	0.244833	0.380838	0.305069	0.271162	0.333086	0.239776	0.334238	0.277573	0.279325	0.327326	0.288027	0.328801	0.309137	0.152362	0.278023	0.287093	0.300215	0.194499	0.289495	0.314043	0.257805	0.362246	0.334026	0.319387	0.272556	0.323806	0.309176	0.302038	0.272955	0.337071	0.281024	0.280567	0.309010	0.313127	0.290082	0.328310	0.263648	0.300287	0.280781	0.258245	0.266552	0.293692	0.260333	0.269524	0.268835	0.250143	0.274695	0.340351	0.331608	0.267330	0.292632	0.295904	0.235119	0.327688	0.309086	0.300675	0.308584	0.136587	0.421610	0.264132	0.267784	0.342343	0.324149	0.267066	0.242619	0.281975	0.324841	0.256622	0.286742	0.283615	0.343705	0.309756	0.375991	0.310470	0.321502
306-1-3-A   	0.352209	0.354863	0.276617	0.318039	0.334304	0.358899	0.343569	0.366397	0.370660	0.423164	0.391257	0.305725	0.326197	0.284720	0.335420	0.331859	0.329681	0.345797	0.349129	0.364781	0.363784	0.374488	0.323973	0.364512	0.358841	0.313543	0.341831	0.369965	0.365823	0.396590	0.358226	0.313601	0.323904	0.301715	0.327028	0.303261	0.380253	0.311772	0.286831	0.324106	0.380644	0.350050	0.341391	0.332316	0.397383	0.347296	0.350469	0.362890	0.358372	0.343281	0.387889	0.377185	0.285761	0.000000	0.369571	0.314355	0.364809	0.322225	0.308393	0.380022	0.297746	0.303957	0.358415	0.396701	0.294971	0.332196	0.309993	0.370631	0.354550	0.357509	0.319072	0.279353	0.417263	0.346493	0.377003	0.307117	0.367724	0.303320	0.359634	0.357468	0.334737	0.364784	0.352758	0.331972	0.386869	0.305149	0.322509	0.360456	0.336948	0.329325	0.411238	0.342694	0.346569	0.327279	0.316172	0.390466	0.347020	0.421723	0.381523	0.261065	0.354008	0.420815	0.411005	0.262342	0.306408	0.326482	0.385533	0.345874	0.334677	0.308888	0.399781	0.376499	0.363340	0.341774	0.346875	0.406907	0.308519	0.387628	0.368073	0.345508	0.419421	0.403124	0.361249	0.336751	0.314530	0.374306	0.348349	0.365462	0.294382	0.291413	0.332507	0.331403	0.330347	0.404244	0.381768	0.359712	0.343439	0.379000	0.392435	0.328967	0.351941	0.341751	0.305583	0.374007	0.353091	0.350368	0.351022	0.362750	0.374928	0.317937	0.355532	0.403633	0.319708	0.399681	0.362082	0.323427	0.368467	0.375947	0.345091	0.364683	0.314027	0.378463	0.334970	0.345856	0.355765	0.313009	0.368596	0.354817	0.341230	0.337657	0.373732	0.268797	0.313267	0.375218	0.322419	0.296727	0.327561	0.321952	0.309508	0.372347	0.356139	0.393799	0.367593	0.373335	0.350025	0.282901	0.361181	0.303995	0.357390	0.360305	0.323466	0.313481	0.333130	0.288191	0.318605	0.374628	0.335712	0.329614	0.304445	0.386446	0.358210	0.375205	0.381428	0.330819	0.338429	0.282302	0.337085	0.379781	0.308357	0.352939	0.349125	0.334934	0.297067	0.320461	0.293691	0.390622	0.365939	0.330989	0.300921	0.281297	0.313233	0.344879	0.302667	0.346763	0.327380	0.321629	0.310002	0.378922	0.395646	0.344795	0.361745	0.346885	0.340102	0.359617	0.323285	0.392686	0.317462	0.247797	0.439535	0.306702	0.340021	0.335797	0.328672	0.367583	0.272431	0.347318	0.342793	0.294324	0.362289	0.384997	0.318332	0.298028	0.369518	0.365169	0.345657
306-1-2-B_3 	0.370982	0.320289	0.338491	0.325928	0.325934	0.353930	0.307920	0.367403	0.344864	0.423576	0.320311	0.346746	0.341588	0.328181	0.331301	0.291149	0.401432	0.416425	0.321493	0.334936	0.362937	0.389578	0.336284	0.378624	0.392417	0.316488	0.374774	0.409657	0.382275	0.390653	0.376743	0.351971	0.305878	0.368671	0.373105	0.309278	0.389408	0.320255	0.341633	0.380448	0.341083	0.351928	0.335035	0.391543	0.382436	0.341427	0.342218	0.416577	0.349321	0.349401	0.394981	0.437825	0.314646	0.369571	0.000000	0.361999	0.407423	0.332876	0.343534	0.345172	0.281106	0.291068	0.388634	0.348801	0.344913	0.351387	0.300016	0.343854	0.371788	0.336858	0.349737	0.342894	0.419491	0.357551	0.328757	0.361065	0.358808	0.287120	0.336652	0.413678	0.391912	0.415415	0.383819	0.406349	0.333237	0.340286	0.325732	0.324990	0.352577	0.295327	0.416185	0.335950	0.352676	0.319411	0.369877	0.349174	0.288927	0.419602	0.355503	0.286089	0.355899	0.419476	0.378037	0.281611	0.331418	0.385064	0.377792	0.293105	0.368745	0.368315	0.403883	0.390421	0.332772	0.382875	0.503106	0.401562	0.272952	0.304051	0.379537	0.343750	0.400075	0.340982	0.281325	0.401418	0.318366	0.393941	0.368284	0.374148	0.345145	0.294554	0.294860	0.351866	0.341707	0.375044	0.328651	0.282158	0.359433	0.393086	0.367481	0.355895	0.345015	0.342588	0.302211	0.395518	0.394029	0.425253	0.314830	0.332333	0.388916	0.288687	0.385482	0.368611	0.390628	0.363509	0.345644	0.331699	0.412852	0.375408	0.327389	0.389286	0.433032	0.409412	0.401749	0.366875	0.324237	0.391657	0.356559	0.398117	0.308634	0.391966	0.366371	0.334276	0.373412	0.380136	0.296175	0.331528	0.391700	0.327800	0.394793	0.389262	0.381240	0.412419	0.407724	0.348797	0.300380	0.345977	0.383434	0.237500	0.291663	0.296921	0.282973	0.332576	0.327273	0.290796	0.365288	0.380825	0.392733	0.353864	0.322684	0.384643	0.337428	0.412016	0.405603	0.325997	0.370079	0.358824	0.365504	0.355524	0.367907	0.287894	0.375278	0.317515	0.334165	0.328524	0.355616	0.380614	0.325198	0.276520	0.384472	0.340306	0.297801	0.339461	0.330729	0.357582	0.347258	0.331677	0.299334	0.320291	0.377138	0.341016	0.361749	0.345416	0.346725	0.430448	0.375094	0.355746	0.299647	0.308868	0.407407	0.350571	0.355452	0.380381	0.352968	0.313303	0.306872	0.345999	0.321120	0.278984	0.380854	0.396123	0.338871	0.310339	0.408877	0.354710	0.318902
306-5-6-A_1 	0.306128	0.335435	0.360642	0.314568	0.340349	0.383570	0.321521	0.383946	0.403709	0.432930	0.411452	0.342301	0.337123	0.360314	0.374302	0.311745	0.367577	0.402800	0.330048	0.378027	0.389932	0.364280	0.336529	0.391947	0.339143	0.334388	0.355893	0.355455	0.412897	0.368151	0.390837	0.054676	0.346275	0.377131	0.393158	0.332877	0.395084	0.397754	0.307878	0.396800	0.310581	0.366790	0.358669	0.370320	0.362216	0.348754	0.379096	0.406838	0.359793	0.329996	0.373803	0.395716	0.313330	0.314355	0.361999	0.000000	0.372564	0.370058	0.338575	0.382380	0.365021	0.312699	0.339594	0.383298	0.356786	0.344783	0.284337	0.396509	0.349077	0.367542	0.361690	0.341189	0.438432	0.353042	0.381609	0.347587	0.396493	0.365784	0.359752	0.392452	0.344569	0.357190	0.329574	0.309388	0.378488	0.352260	0.305473	0.370319	0.369838	0.287213	0.393937	0.308467	0.386538	0.260065	0.332668	0.355990	0.361681	0.436895	0.378168	0.293231	0.356414	0.416049	0.394260	0.296754	0.341160	0.354498	0.356399	0.366055	0.348645	0.370220	0.339055	0.397792	0.376279	0.400480	0.443038	0.425549	0.375677	0.364688	0.357167	0.349129	0.401332	0.364523	0.324789	0.371999	0.364078	0.350693	0.309326	0.353342	0.299625	0.356879	0.318784	0.369589	0.350344	0.368231	0.397845	0.369288	0.343698	0.370513	0.405125	0.343561	0.364067	0.364034	0.305276	0.395067	0.358180	0.356536	0.375844	0.350046	0.350461	0.361420	0.435528	0.348510	0.361534	0.382064	0.352162	0.320401	0.387691	0.399932	0.362051	0.358669	0.327675	0.387173	0.337235	0.391064	0.400181	0.345202	0.387492	0.399614	0.354089	0.362331	0.393932	0.338687	0.351801	0.360179	0.303792	0.342433	0.336986	0.329680	0.343353	0.313458	0.356191	0.392094	0.379862	0.327579	0.356210	0.345017	0.329196	0.326982	0.331947	0.365871	0.367219	0.337782	0.373095	0.304864	0.372207	0.362670	0.350227	0.349643	0.347021	0.372888	0.337647	0.380889	0.411353	0.341497	0.375239	0.330212	0.372970	0.389051	0.324744	0.366912	0.353317	0.321890	0.351789	0.352079	0.333347	0.374022	0.390366	0.332486	0.310995	0.313991	0.346893	0.387753	0.271376	0.343957	0.356093	0.330840	0.292804	0.390553	0.406439	0.361458	0.356857	0.338576	0.396380	0.398356	0.387186	0.377760	0.347164	0.303660	0.417220	0.364113	0.343167	0.388965	0.359145	0.373155	0.304294	0.385385	0.337148	0.328878	0.397876	0.343031	0.345792	0.361906	0.385160	0.398088	0.389169
106-4-1-T-DEAD_4	0.355822	0.356258	0.381808	0.337048	0.318762	0.356118	0.347097	0.322788	0.417674	0.441243	0.367215	0.380261	0.320908	0.348526	0.401420	0.396367	0.343428	0.366385	0.381981	0.385986	0.349287	0.323297	0.296307	0.349227	0.343287	0.376884	0.381197	0.354311	0.386400	0.383737	0.276382	0.372745	0.354844	0.353986	0.306014	0.314116	0.371822	0.321555	0.390322	0.382236	0.370486	0.321772	0.349242	0.391848	0.353365	0.327551	0.368804	0.348654	0.398176	0.316546	0.346790	0.392528	0.296225	0.364809	0.407423	0.372564	0.000000	0.422494	0.339451	0.323234	0.336091	0.333030	0.349536	0.330673	0.378844	0.391270	0.364556	0.354868	0.393621	0.410122	0.365299	0.373384	0.383224	0.373589	0.353798	0.363232	0.403272	0.311920	0.398475	0.313713	0.317003	0.273254	0.355675	0.403840	0.356078	0.402381	0.362259	0.320254	0.284675	0.363138	0.386240	0.336969	0.402779	0.325412	0.292784	0.357019	0.367865	0.392192	0.358279	0.300246	0.358980	0.384294	0.389260	0.364405	0.307569	0.343740	0.338349	0.366804	0.374218	0.313750	0.412172	0.337412	0.336103	0.336100	0.352201	0.429010	0.338280	0.414753	0.295780	0.375495	0.398932	0.378240	0.398786	0.339244	0.336425	0.350739	0.355959	0.313564	0.356696	0.373754	0.401705	0.378103	0.368230	0.358118	0.344012	0.383082	0.289139	0.343489	0.323164	0.317652	0.353115	0.326320	0.376337	0.384844	0.332101	0.277064	0.393207	0.342348	0.319077	0.350443	0.357410	0.331836	0.386948	0.350154	0.361116	0.341089	0.351971	0.325894	0.364004	0.313477	0.321117	0.390160	0.360095	0.286718	0.413529	0.326869	0.356452	0.382287	0.334334	0.366500	0.328252	0.336397	0.269799	0.305192	0.361534	0.303040	0.277041	0.319652	0.327079	0.348005	0.344079	0.413786	0.389005	0.340510	0.404009	0.340519	0.402195	0.366524	0.383050	0.399633	0.387229	0.425410	0.407759	0.306442	0.336811	0.309867	0.331102	0.311572	0.368708	0.329863	0.364994	0.364564	0.401224	0.385895	0.329090	0.370782	0.354991	0.326458	0.308961	0.395692	0.365694	0.343314	0.407406	0.365885	0.326434	0.349364	0.371869	0.385728	0.373914	0.333540	0.370651	0.358671	0.347135	0.307190	0.339665	0.345724	0.335062	0.395682	0.334711	0.346549	0.352177	0.383292	0.300419	0.366499	0.405535	0.342050	0.357484	0.294173	0.408140	0.324560	0.359993	0.336622	0.393456	0.323025	0.349442	0.380459	0.383486	0.351885	0.343084	0.326714	0.381452	0.351386	0.406459	0.396872	0.371127
306-6-2-B   	0.334112	0.363511	0.350541	0.393374	0.377649	0.397582	0.346714	0.400458	0.357616	0.387537	0.430521	0.319981	0.316953	0.345625	0.219776	0.377687	0.390678	0.367954	0.361510	0.393006	0.326717	0.421958	0.364880	0.386353	0.375969	0.382228	0.365182	0.399080	0.389453	0.368978	0.403089	0.370642	0.374479	0.350963	0.390597	0.355209	0.419736	0.375757	0.353072	0.343320	0.376431	0.392156	0.369296	0.370614	0.387361	0.398483	0.399257	0.402013	0.376373	0.340293	0.415262	0.410996	0.351104	0.322225	0.332876	0.370058	0.422494	0.000000	0.365171	0.406749	0.355675	0.321622	0.391467	0.427912	0.341045	0.347194	0.356157	0.398281	0.372282	0.315293	0.360519	0.331777	0.370646	0.386062	0.410915	0.339909	0.389785	0.325373	0.382605	0.379353	0.365172	0.404924	0.360608	0.382987	0.425215	0.400947	0.340070	0.355890	0.388416	0.366297	0.406543	0.358731	0.374620	0.368771	0.348162	0.398590	0.349051	0.408177	0.397356	0.322568	0.380251	0.401311	0.383988	0.304907	0.345805	0.371334	0.396445	0.350906	0.339465	0.371742	0.379561	0.390606	0.409890	0.327946	0.476190	0.380635	0.368681	0.356454	0.414177	0.399564	0.389738	0.396168	0.371642	0.434706	0.347070	0.383666	0.359683	0.382208	0.378465	0.331764	0.338507	0.366038	0.407239	0.392857	0.373179	0.377276	0.392864	0.404839	0.426563	0.359577	0.384498	0.356277	0.370482	0.384742	0.335472	0.394488	0.364106	0.372209	0.405002	0.324506	0.381755	0.390398	0.379725	0.408677	0.396700	0.375285	0.408231	0.397403	0.372749	0.398929	0.388941	0.350660	0.362145	0.407089	0.344635	0.393678	0.369871	0.370740	0.377081	0.367010	0.387335	0.352378	0.385120	0.386281	0.341367	0.375177	0.403895	0.337990	0.411254	0.426586	0.410572	0.396839	0.355077	0.398758	0.396893	0.326534	0.368477	0.326947	0.358007	0.349703	0.361912	0.368248	0.320836	0.340961	0.406631	0.397098	0.345523	0.372193	0.361085	0.374924	0.385136	0.383471	0.357112	0.341784	0.384881	0.381575	0.406708	0.375794	0.338020	0.349079	0.358976	0.339259	0.321951	0.308846	0.363667	0.401033	0.388210	0.381379	0.373013	0.325552	0.331534	0.375487	0.358678	0.379162	0.352010	0.379599	0.375580	0.376112	0.423883	0.364783	0.392850	0.359687	0.381418	0.408539	0.337011	0.383268	0.387223	0.324731	0.383784	0.371583	0.367074	0.421514	0.354551	0.394120	0.321516	0.361636	0.359108	0.333586	0.389519	0.387240	0.351389	0.375532	0.359175	0.391733	0.371508
306-3-EM-CAST-B_5	0.350133	0.320933	0.360056	0.313797	0.390277	0.382824	0.343379	0.399326	0.358837	0.385158	0.360502	0.304257	0.333223	0.329138	0.361534	0.331780	0.388541	0.368245	0.350021	0.378789	0.373776	0.397285	0.321449	0.376604	0.313051	0.371280	0.322712	0.399140	0.358774	0.375052	0.366182	0.330928	0.285491	0.332093	0.347234	0.329294	0.371711	0.390010	0.302376	0.367073	0.350926	0.340260	0.296042	0.385613	0.389042	0.341376	0.374161	0.356477	0.368708	0.316735	0.382847	0.414519	0.313029	0.308393	0.343534	0.338575	0.339451	0.365171	0.000000	0.362712	0.287856	0.287602	0.364029	0.364630	0.317885	0.313937	0.327749	0.346367	0.413587	0.344755	0.407910	0.294774	0.429505	0.414548	0.381672	0.328107	0.370049	0.298217	0.357984	0.367366	0.363323	0.318634	0.327650	0.332876	0.378566	0.348660	0.324920	0.347372	0.346521	0.310403	0.408303	0.263555	0.412948	0.288390	0.353595	0.392013	0.320140	0.406431	0.367998	0.270780	0.366454	0.397035	0.427988	0.287173	0.323791	0.319170	0.355847	0.325365	0.343680	0.356747	0.404948	0.366988	0.392869	0.353729	0.440994	0.411041	0.272090	0.355391	0.372526	0.329566	0.420751	0.383045	0.326333	0.352445	0.318442	0.316042	0.377030	0.338188	0.296415	0.341495	0.301154	0.348964	0.378459	0.391651	0.381813	0.308395	0.297231	0.376369	0.366260	0.364686	0.325823	0.367167	0.300049	0.385971	0.385218	0.334707	0.334488	0.428165	0.358340	0.292253	0.392792	0.397626	0.318927	0.376579	0.291950	0.302040	0.341282	0.392674	0.344477	0.390526	0.321240	0.371329	0.352716	0.339654	0.347237	0.374855	0.365959	0.367126	0.377110	0.375086	0.370958	0.313152	0.349010	0.327107	0.294583	0.298174	0.319381	0.306491	0.313841	0.373599	0.387272	0.395993	0.357686	0.334352	0.322805	0.362269	0.328983	0.303698	0.362024	0.339767	0.319402	0.287933	0.332871	0.307196	0.366499	0.348572	0.350733	0.325926	0.334106	0.365206	0.347636	0.393404	0.387815	0.361483	0.322961	0.354080	0.346951	0.369416	0.343417	0.345074	0.343272	0.353580	0.319004	0.332975	0.358384	0.367981	0.371328	0.341217	0.307603	0.331317	0.328919	0.325661	0.324693	0.387548	0.371001	0.355573	0.316396	0.376063	0.388278	0.352014	0.372410	0.373597	0.364204	0.375273	0.343650	0.389931	0.293834	0.308675	0.418474	0.346027	0.327678	0.340178	0.307141	0.394609	0.251973	0.371854	0.344439	0.292608	0.375945	0.332357	0.293181	0.300527	0.370933	0.410963	0.338974
106-2-1-A   	0.368461	0.350067	0.410303	0.351097	0.314223	0.417559	0.373988	0.351265	0.416352	0.427520	0.294643	0.364129	0.384233	0.381927	0.381308	0.335811	0.365804	0.365340	0.348355	0.334488	0.363273	0.364808	0.337523	0.368699	0.388945	0.350668	0.350881	0.345410	0.443191	0.376797	0.350412	0.379534	0.373017	0.407080	0.350569	0.324496	0.386888	0.318925	0.405226	0.371105	0.333639	0.317720	0.359821	0.382577	0.368104	0.392836	0.382906	0.335158	0.382184	0.320825	0.400421	0.376894	0.317505	0.380022	0.345172	0.382380	0.323234	0.406749	0.362712	0.000000	0.336756	0.330652	0.346474	0.369880	0.390984	0.406274	0.399992	0.342816	0.362412	0.353904	0.394944	0.385143	0.375698	0.350160	0.367448	0.370056	0.365459	0.345129	0.347697	0.336460	0.307245	0.388296	0.337810	0.411264	0.341283	0.438800	0.383507	0.331103	0.377656	0.406300	0.419109	0.379102	0.368227	0.365343	0.355566	0.354539	0.367082	0.396944	0.350861	0.335055	0.381048	0.375083	0.367604	0.374261	0.367425	0.401026	0.366411	0.361404	0.402699	0.388013	0.414565	0.396899	0.329872	0.361517	0.393750	0.359987	0.336302	0.375824	0.352240	0.401522	0.381857	0.322571	0.380843	0.369042	0.390139	0.389801	0.381569	0.354892	0.382432	0.397515	0.351934	0.390455	0.356595	0.331273	0.363625	0.359052	0.345337	0.397400	0.361738	0.360771	0.403614	0.343092	0.395953	0.378026	0.379435	0.389385	0.373620	0.352836	0.328948	0.355609	0.388624	0.311709	0.386117	0.390207	0.373749	0.385221	0.348632	0.388794	0.337917	0.349481	0.333278	0.417335	0.394393	0.381294	0.420345	0.352706	0.314244	0.380569	0.295487	0.363249	0.330735	0.334277	0.322041	0.381195	0.381778	0.327402	0.355531	0.360669	0.363466	0.393410	0.371074	0.409853	0.420229	0.378934	0.379713	0.312151	0.423283	0.357464	0.356726	0.338150	0.393799	0.338355	0.376933	0.294115	0.358577	0.350865	0.357865	0.338438	0.380900	0.368864	0.299299	0.370525	0.400856	0.386906	0.377051	0.399623	0.378095	0.361746	0.373965	0.374230	0.335118	0.376276	0.416892	0.381397	0.321824	0.331830	0.385178	0.374069	0.403525	0.383133	0.370247	0.399414	0.365887	0.417046	0.351407	0.384102	0.326544	0.386530	0.394348	0.332151	0.326683	0.364497	0.354663	0.361911	0.424483	0.371787	0.344065	0.315257	0.425875	0.341370	0.329985	0.397720	0.383383	0.337124	0.337803	0.362339	0.376487	0.351065	0.385302	0.385406	0.395932	0.413539	0.430830	0.365786	0.386113
